"","Date_input","Date_recapture","Frequency","Species","Fin_cut","Length","Weight","State","SampleSize","Capture_Location","Location","Pump_type","Individuals_ID","Number_Injuries","Control","Pump_type_Frequency","Pump_type_Frequency_Controle","Scenario_rep","Scenario_control","Species_Fin_cut","Injury_type_no","Injury_type_slight","Injury_type_severe","Injury_type_dead","rpm","Pump_type_rpm","Injury","Value"
"315",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,2,"Alive",NA,NA,"OK","Axial",15,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"316",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",45,0.9,"Dead",NA,NA,"OK","Axial",19,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"317",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,8.9,"Alive",NA,NA,"OK","Axial",21,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"318",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,1.4,"Alive",NA,NA,"OK","Axial",24,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"319",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",61,2.9,"Alive",NA,NA,"OK","Axial",25,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"320",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",108,22.4,"Dead",NA,NA,"OK","Axial",26,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"321",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",158,59,"Dead",NA,NA,"OK","Axial",27,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"322",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",59,1.4,"Dead",NA,NA,"OK","Axial",28,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"323",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",104,13.1,"Dead",NA,NA,"OK","Axial",29,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"324",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",75,3.8,"Dead",NA,NA,"OK","Axial",30,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"325",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",155,NA,"Dead",NA,NA,"OK","Axial",31,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"326",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",95,NA,"Dead",NA,NA,"OK","Axial",32,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"327",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",105,NA,"Dead",NA,NA,"OK","Axial",33,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"328",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",65,NA,"Dead",NA,NA,"OK","Axial",34,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"329",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",60,NA,"Dead",NA,NA,"OK","Axial",35,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"330",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",57,1,"Dead",NA,NA,"OK","Axial",37,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"331",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.8,"Alive",NA,NA,"OK","Axial",38,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"332",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",88,11.3,"Alive",NA,NA,"OK","Axial",39,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.7",0
"333",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",62,2.1,"Alive",NA,NA,"OK","Axial",40,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.7",0
"334",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.6,"Alive",NA,NA,"OK","Axial",41,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"335",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",63,2.4,"Alive",NA,NA,"OK","Axial",42,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.7",0
"336",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.6,"Alive",NA,NA,"OK","Axial",43,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.7",0
"337",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",61,2.7,"Alive",NA,NA,"OK","Axial",44,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_3.7",0
"338",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",52,1.5,"Alive",NA,NA,"OK","Axial",45,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"339",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",93,9.8,"Alive",NA,NA,"OK","Axial",46,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"340",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.4,"Dead",NA,NA,"OK","Axial",47,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_3.7",0
"341",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",46,0.8,"Alive",NA,NA,"OK","Axial",48,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_3.7",0
"342",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",53,1.8,"Dead",NA,NA,"OK","Axial",10,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"343",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",42,NA,"Dead",NA,NA,"OK","Axial",11,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"344",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,9.4,"Dead",NA,NA,"OK","Axial",12,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"345",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",43,0.6,"Dead",NA,NA,"OK","Axial",14,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"346",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,2,"Alive",NA,NA,"OK","Axial",15,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
"347",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",45,0.9,"Dead",NA,NA,"OK","Axial",19,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"348",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",87,8.9,"Alive",NA,NA,"OK","Axial",21,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
"349",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",55,1.4,"Alive",NA,NA,"OK","Axial",24,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
"350",2018-12-13,2018-12-13,NA,"roach","NA 2018-12-13",61,2.9,"Alive",NA,NA,"OK","Axial",25,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-13","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
"351",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",108,22.4,"Dead",NA,NA,"OK","Axial",26,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"352",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",158,59,"Dead",NA,NA,"OK","Axial",27,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"353",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",59,1.4,"Dead",NA,NA,"OK","Axial",28,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"354",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",104,13.1,"Dead",NA,NA,"OK","Axial",29,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"355",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",75,3.8,"Dead",NA,NA,"OK","Axial",30,2,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"356",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",155,NA,"Dead",NA,NA,"OK","Axial",31,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"357",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",95,NA,"Dead",NA,NA,"OK","Axial",32,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"358",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",105,NA,"Dead",NA,NA,"OK","Axial",33,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"359",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",65,NA,"Dead",NA,NA,"OK","Axial",34,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"360",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",60,NA,"Dead",NA,NA,"OK","Axial",35,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"361",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",57,1,"Dead",NA,NA,"OK","Axial",37,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"362",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.8,"Alive",NA,NA,"OK","Axial",38,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
"363",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",88,11.3,"Alive",NA,NA,"OK","Axial",39,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_4",0
"364",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",62,2.1,"Alive",NA,NA,"OK","Axial",40,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_4",0
"365",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",55,1.6,"Alive",NA,NA,"OK","Axial",41,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
"366",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",63,2.4,"Alive",NA,NA,"OK","Axial",42,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_4",0
"367",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.6,"Alive",NA,NA,"OK","Axial",43,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_4",0
"368",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",61,2.7,"Alive",NA,NA,"OK","Axial",44,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,1,0,0,NA,"Axial","Class_4",0
"369",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",52,1.5,"Alive",NA,NA,"OK","Axial",45,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
"370",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",93,9.8,"Alive",NA,NA,"OK","Axial",46,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
"371",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",54,1.4,"Dead",NA,NA,"OK","Axial",47,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",0,0,1,0,NA,"Axial","Class_4",0
"372",2018-12-12,2018-12-12,NA,"roach","NA 2018-12-12",46,0.8,"Alive",NA,NA,"OK","Axial",48,1,"pump","Axial","Axial","Axial blankvoorn","blankvoorn 2018-12-12","blankvoorn",1,0,0,0,NA,"Axial","Class_4",0
